timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1554447547753,29,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-37,text,true,,446,126,2,2,http://104.248.249.47/student/get,28,0,0
1554447547782,29,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-37,text,true,,4662,135,2,2,http://104.248.249.47/student/GetHtml?id=5,29,0,0
1554447547768,57,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-38,text,true,,4663,135,1,1,http://104.248.249.47/student/GetHtml?id=1,57,0,28
1554447547825,27,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-38,text,true,,240,254,1,1,http://104.248.249.47/student/post,27,0,0
1554447547853,29,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-38,text,true,,446,126,2,2,http://104.248.249.47/student/get,29,0,0
1554447547882,29,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-38,text,true,,4621,136,2,2,http://104.248.249.47/student/GetHtml?id=42,29,0,0
1554447547867,58,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-39,text,true,,4663,135,1,1,http://104.248.249.47/student/GetHtml?id=1,58,0,29
1554447547925,30,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-39,text,true,,240,254,1,1,http://104.248.249.47/student/post,30,0,0
1554447547955,27,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-39,text,true,,446,126,2,2,http://104.248.249.47/student/get,27,0,0
1554447547982,29,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-39,text,true,,4621,137,2,2,http://104.248.249.47/student/GetHtml?id=-42,29,0,0
1554447547967,71,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-40,text,true,,4663,135,1,1,http://104.248.249.47/student/GetHtml?id=1,70,0,35
1554447548038,35,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-40,text,true,,240,254,2,2,http://104.248.249.47/student/post,35,0,0
1554447548073,36,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-40,text,true,,446,126,2,2,http://104.248.249.47/student/get,35,0,0
1554447548067,71,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-41,text,true,,4663,135,2,2,http://104.248.249.47/student/GetHtml?id=1,71,0,35
1554447548109,34,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-40,text,true,,4663,135,2,2,http://104.248.249.47/student/GetHtml?id=1,34,0,0
1554447548138,35,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-41,text,true,,240,254,2,2,http://104.248.249.47/student/post,35,0,0
1554447548173,36,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-41,text,true,,446,126,2,2,http://104.248.249.47/student/get,36,0,0
1554447548167,58,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-42,text,true,,4663,135,2,2,http://104.248.249.47/student/GetHtml?id=1,58,0,29
