timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1554454095067,29,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-33,text,true,,240,254,1,1,http://104.248.249.47/student/post,29,0,0
1554454095097,31,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-33,text,true,,446,126,2,2,http://104.248.249.47/student/get,31,0,0
1554454095130,33,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-33,text,true,,4663,135,2,2,http://104.248.249.47/student/GetHtml?id=1,33,0,0
1554454095108,75,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-34,text,true,,4663,135,1,1,http://104.248.249.47/student/GetHtml?id=1,75,0,37
1554454095184,37,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-34,text,true,,240,254,2,2,http://104.248.249.47/student/post,37,0,0
1554454095221,38,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-34,text,true,,446,126,2,2,http://104.248.249.47/student/get,38,0,0
1554454095207,77,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-35,text,true,,4663,135,2,2,http://104.248.249.47/student/GetHtml?id=1,77,0,38
1554454095260,38,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-34,text,true,,4664,135,2,2,http://104.248.249.47/student/GetHtml?id=2,38,0,0
1554454095285,36,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-35,text,true,,240,254,2,2,http://104.248.249.47/student/post,36,0,0
1554454095322,37,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-35,text,true,,446,126,2,2,http://104.248.249.47/student/get,37,0,0
1554454095308,63,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-36,text,true,,4663,135,2,2,http://104.248.249.47/student/GetHtml?id=1,63,0,31
1554454095361,37,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-35,text,true,,4666,135,2,2,http://104.248.249.47/student/GetHtml?id=3,37,0,0
1554454095372,30,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-36,text,true,,240,254,1,1,http://104.248.249.47/student/post,30,0,0
1554454095403,32,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-36,text,true,,446,126,2,2,http://104.248.249.47/student/get,32,0,0
1554454095437,35,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-36,text,true,,4664,135,2,2,http://104.248.249.47/student/GetHtml?id=4,35,0,0
